,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,OPEN_A,CLOSE_A,AXIS_LOT_SIZE,TRADE_A,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,OPEN_B,CLOSE_B,PAIR_LOT_SIZE,TRADE_B,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y,SIGMA,ABS_SIGMA,LAST_DAY_SIGMA,DEV_RATE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times,open_days,stop_profit_times,stop_loss_times,max_day_over_times,DATE_3M_ago,CLOSE_A_3M_ago,CLOSE_B_3M_ago,DATE_6M_ago,CLOSE_A_6M_ago,CLOSE_B_6M_ago,DATE_1y_ago,CLOSE_A_1y_ago,CLOSE_B_1y_ago,DATE_2y_ago,CLOSE_A_2y_ago,CLOSE_B_2y_ago
1546,6501,日立製作所,電気機器,3390.0,3395.0,300,BUY,9101,日本郵船,海運業,1484.0,1493.0,700,SELL,0.9222065162549481,0.9356932820499771,0.11973369058444078,0.030244937295604256,-0.10759325199820437,0.10759325199820437,0.17446445848399986,-0.45,2.61,822965.0,54864.0,3.01,15,13,2,86.67,17.0,6,0,9,2020/03/29,3109.0,1336.0,2019/12/29,4626.0,1981.0,2019/06/29,4045.0,1776.0,2018/06/29,3840.5,2162.0
2485,3632,グリー,情報・通信業,486.0,469.0,2300,SELL,6301,小松製作所,機械,2125.0,2153.0,500,BUY,0.8101586676060651,0.9115596073884723,0.13074920016322794,0.009118529042769089,0.3505733283120009,0.3505733283120009,1.3357333583754574,1.81,0.2,822584.0,45699.0,2.38,18,13,5,72.22,18.0,7,1,10,2020/03/29,404.0,1877.5,2019/12/29,493.0,2642.0,2019/06/29,510.0,2658.0,2018/06/29,587.0,3122.0
3688,3254,プレサンスコーポレーション,不動産業,1188.0,1178.0,900,BUY,6183,ベルシステム２４ホールディングス,サービス業,1372.0,1371.0,800,SELL,0.8380866061656501,0.8699513117026625,0.3667077881715909,0.04962804419266739,-1.085123011299481,1.085123011299481,0.9400352138967866,-7.24,3.34,820076.0,48240.0,2.29,17,12,5,70.59,17.0,6,2,9,2020/03/29,983.0,1152.0,2019/12/29,1338.0,1720.0,2019/06/29,1520.0,1520.0,2018/06/29,1665.0,1850.0
1958,3099,三越伊勢丹ホールディングス,小売業,635.0,623.0,1700,BUY,5110,住友ゴム工業,ゴム製品,1053.0,1049.0,1000,SELL,0.9211622529415724,0.9260522228688105,0.058642430491374235,0.07736809293582562,-1.3263814319933542,1.3263814319933542,1.0151556003938045,-6.12,0.96,818173.0,54545.0,2.67,15,11,4,73.33,19.0,7,0,8,2020/03/29,641.0,1069.0,2019/12/29,984.0,1337.0,2019/06/29,899.0,1263.0,2018/06/29,1344.0,1711.0
1153,5021,コスモエネルギーホールディングス,石油・石炭製品,1576.0,1538.0,600,SELL,7278,エクセディ,輸送用機器,1620.0,1574.0,600,BUY,0.6896467980396833,0.9445685519464028,0.032524336800933765,0.09416234678874769,0.08740495100452457,0.08740495100452457,0.01540492564118352,0.6,2.29,806426.0,80643.0,4.1,10,8,2,80.0,15.0,7,0,3,2020/03/29,1508.0,1672.0,2019/12/29,2515.0,2485.0,2019/06/29,2522.0,2323.0,2018/06/29,3880.0,3370.0
3022,4503,アステラス製薬,医薬品,1826.0,1813.5,500,BUY,6134,ＦＵＪＩ,機械,1895.0,1869.0,500,SELL,0.7036813154397915,0.8962606941227279,0.22718722389730783,0.01760835917766969,-0.40525803368772795,0.40525803368772795,0.5360173595881017,-2.3,2.97,798159.0,46951.0,2.3,17,12,5,70.59,16.0,9,1,7,2020/03/29,1722.0,1652.0,2019/12/29,1870.0,2011.0,2019/06/29,1561.5,1407.0,2018/06/29,1689.0,1923.0
1725,1662,石油資源開発,鉱業,1807.0,1788.0,600,BUY,8308,りそなホールディングス,銀行業,366.0,368.0,2900,SELL,0.6024681648297152,0.9318743693087235,0.27193212278188617,0.06503078737274842,-1.7958887967170716,1.7958887967170716,1.8151134708071768,-12.98,0.52,796289.0,44238.0,2.23,18,13,5,72.22,18.0,7,2,9,2020/03/29,1789.0,344.0,2019/12/29,2955.0,479.0,2019/06/29,2554.0,453.5,2018/06/29,2896.0,582.3
2442,1332,日本水産,水産・農林業,468.0,456.0,2100,BUY,6841,横河電機,電気機器,1630.0,1601.0,600,SELL,0.7209246711835698,0.9128603932904713,0.029613478791975546,0.005013602771542424,-1.3471585391287173,1.3471585391287173,1.4158128247141792,-17.01,0.31,785288.0,39264.0,1.97,20,16,4,80.0,17.0,6,2,12,2020/03/29,517.0,1322.0,2019/12/29,652.0,1929.0,2019/06/29,674.0,2173.0,2018/06/29,537.0,1917.0
1929,1802,大林組,建設業,979.0,983.0,1000,BUY,6479,ミネベアミツミ,電気機器,1925.0,1922.0,500,SELL,0.8913392073005263,0.9267094833029123,0.34344065436932236,0.05402555167141539,-1.0297139939705855,1.0297139939705855,1.0875938555261362,-6.59,2.29,783392.0,48962.0,2.43,16,12,4,75.0,19.0,4,0,12,2020/03/29,956.0,1613.0,2019/12/29,1217.0,2277.0,2019/06/29,1074.0,1891.0,2018/06/29,1101.0,1845.0
1559,1801,大成建設,建設業,3845.0,3905.0,200,SELL,3116,トヨタ紡織,輸送用機器,1433.0,1455.0,500,BUY,0.8962624312218634,0.9353549024817811,0.15955474404704045,0.03815741419571522,0.7543192524548523,0.7543192524548523,0.4684184977171512,2.99,6.85,779054.0,64921.0,3.43,12,10,2,83.33,18.0,6,0,6,2020/03/29,3355.0,1315.0,2019/12/29,4545.0,1765.0,2019/06/29,3990.0,1448.0,2018/06/29,5980.0,2005.0
