,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y,OPEN_A,CLOSE_A,OPEN_B,CLOSE_B,SIGMA,ABS_SIGMA,DEV_RATE,AXIS_LOT_SIZE,PAIR_LOT_SIZE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times
342,7182,ゆうちょ銀行,銀行業,7189,西日本フィナンシャルホールディングス,銀行業,0.9208046767118976,0.9618495267790904,0.5218423706760044,0.1868056076340708,1026.0,1030.0,738.0,735.0,-0.6569809167098661,0.6569809167098661,-2.45,900,1300,3.07,-27991.0,-1647.0,-0.06,17,8,9,47.06
142,5019,出光興産,石油・石炭製品,6472,ＮＴＮ,機械,0.9470674420015274,0.9053315380880704,0.038119863276114746,0.021676730500682858,2992.0,3045.0,313.0,310.0,-0.6422883719236347,0.6422883719236347,-1.53,300,2900,1.59,-110661.0,-4611.0,-0.36,24,11,13,45.83
441,4581,大正製薬ホールディングス,医薬品,7278,エクセディ,輸送用機器,0.9103688284383848,0.917449848575358,0.21133892260752524,0.38473152323838206,7570.0,7700.0,2084.0,2092.0,-0.6414256723791852,0.6414256723791852,-1.76,100,400,8.68,-22951.0,-7650.0,-0.38,3,2,1,66.67
321,1893,五洋建設,建設業,9989,サンドラッグ,小売業,0.9232766652839436,0.9285094125328324,0.0011168683834051362,0.10417889785193774,581.0,582.0,3385.0,3415.0,-0.6388363126867693,0.6388363126867693,-2.01,1200,200,2.25,290939.0,18184.0,1.14,16,12,4,75.0
356,5406,神戸製鋼所,鉄鋼,6674,ジーエス・ユアサ　コーポレーション,電気機器,0.918825487349018,0.9039982692900344,0.2295206835695273,0.3604626698858848,571.0,567.0,1853.0,1842.0,-0.6365087590892126,0.6365087590892126,-3.69,1600,500,1.5,-136906.0,-8557.0,-0.37,16,6,10,37.5
368,5991,日本発條,金属製品,7259,アイシン精機,輸送用機器,0.9175434651746484,0.9376014317309468,0.5452806361759134,0.03165330082454405,805.0,815.0,3385.0,3390.0,0.6354091223784886,0.6354091223784886,2.01,800,200,3.83,141309.0,8832.0,0.48,16,8,8,50.0
116,8308,りそなホールディングス,銀行業,8309,三井住友トラスト・ホールディングス,銀行業,0.950759540163524,0.9304143779810156,0.16999053699156502,0.5040424082730206,449.3,451.0,3769.0,3770.0,0.6330662327631968,0.6330662327631968,1.5,1700,200,1.68,-85456.0,-5697.0,-0.36,15,7,8,46.67
244,4061,デンカ,化学,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,0.9337049484768548,0.9087633054588752,0.16549791889414134,0.00351887274796021,2866.0,2876.0,1280.0,1282.0,0.6324301359919874,0.6324301359919874,2.79,300,700,4.01,86250.0,6161.0,0.4,14,10,4,71.43
338,5214,日本電気硝子,ガラス・土石製品,6473,ジェイテクト,機械,0.9212062025942868,0.9057600744679242,0.5511021776194994,0.30840491910880186,2351.0,2355.0,1220.0,1216.0,-0.630456066143559,0.630456066143559,-2.88,400,800,3.27,169179.0,8459.0,0.5,20,10,10,50.0
150,2768,双日,卸売業,7211,三菱自動車工業,輸送用機器,0.9452438674714978,0.9051891655668148,0.017165976788043154,0.37244553808031894,326.0,325.0,467.0,468.0,-0.6280367321291139,0.6280367321291139,-2.35,3000,2100,0.79,38432.0,1922.0,0.09,20,9,11,45.0
411,4581,大正製薬ホールディングス,医薬品,7182,ゆうちょ銀行,銀行業,0.9126793805778914,0.962680202789277,0.13483416865157216,0.07599226970740895,7570.0,7700.0,1026.0,1030.0,-0.6259750606949762,0.6259750606949762,-1.27,100,700,6.36,-50206.0,-4564.0,-0.18,11,5,6,45.45
508,1820,西松建設,建設業,4507,塩野義製薬,医薬品,0.9007932327806032,0.9063906639623932,0.190274947667994,0.026365372262911028,1938.0,1950.0,5921.0,5970.0,-0.6257839640763929,0.6257839640763929,-1.77,300,100,2.01,14179.0,1013.0,0.12,14,7,7,50.0
447,7278,エクセディ,輸送用機器,7984,コクヨ,その他製品,0.9093194087154146,0.9126755047929174,0.3953752633991801,0.01460604820170521,2084.0,2092.0,1461.0,1472.0,-0.6242923191547121,0.6242923191547121,-2.17,400,600,5.54,400478.0,26699.0,1.56,15,12,3,80.0
417,7189,西日本フィナンシャルホールディングス,銀行業,9072,ニッコンホールディングス,陸運業,0.9122070787131304,0.9073686940703272,0.08488001314396315,0.04379531184768201,738.0,735.0,2410.0,2423.0,0.6232289134934123,0.6232289134934123,2.7,1300,400,1.41,295651.0,16425.0,1.01,18,14,4,77.78
212,4118,カネカ,化学,5401,日本製鉄,鉄鋼,0.9369540419648829,0.9421757388847016,0.5100090788135527,0.1304217429050915,3360.0,3365.0,1477.5,1479.5,0.6191719033881503,0.6191719033881503,2.11,200,500,9.92,145466.0,11190.0,0.61,13,9,4,69.23
400,7211,三菱自動車工業,輸送用機器,8273,イズミ,小売業,0.9138374654097604,0.938842781021787,0.06790805040791384,0.07038448103661582,467.0,468.0,4265.0,4180.0,-0.6188329780087081,0.6188329780087081,-2.0,1800,200,0.77,144137.0,8479.0,0.44,17,11,6,64.71
148,6995,東海理化電機製作所,輸送用機器,7272,ヤマハ発動機,輸送用機器,0.9460876530542172,0.9126722619448464,0.2170304748508925,0.05878798947387023,1791.0,1804.0,1923.0,1938.0,-0.6117395550001877,0.6117395550001877,-1.41,500,500,6.91,-72028.0,-4802.0,-0.28,15,8,7,53.33
254,1944,きんでん,建設業,4202,ダイセル,化学,0.9320695746263852,0.9070132068137028,0.03610349713987002,0.01665938935524026,1561.0,1576.0,901.0,898.0,-0.6080770043821155,0.6080770043821155,-2.47,600,1100,4.46,506330.0,29784.0,1.64,17,11,6,64.71
132,5406,神戸製鋼所,鉄鋼,8058,三菱商事,卸売業,0.9487176148098042,0.9177333376566544,0.2295495300183449,0.6006840515458305,571.0,567.0,2613.5,2625.5,-0.6048967168317766,0.6048967168317766,-3.97,1400,300,0.78,-109130.0,-5456.0,-0.3,20,9,11,45.0
180,4005,住友化学,化学,7267,本田技研工業,輸送用機器,0.9411745671177819,0.903080359302092,0.0018575886233505507,0.3675134883963697,487.0,484.0,2748.0,2755.0,-0.5975811372106119,0.5975811372106119,-1.68,1700,300,0.45,244443.0,12865.0,0.69,19,13,6,68.42
43,7167,めぶきフィナンシャルグループ,銀行業,9505,北陸電力,電気・ガス業,0.9619860796194172,0.9319495859112256,0.0011309782905811047,0.22670085951844565,261.0,261.0,733.0,731.0,-0.5969804359326836,0.5969804359326836,-1.34,3600,1300,1.13,-9737.0,-487.0,-0.07,20,8,12,40.0
434,5802,住友電気工業,非鉄金属,9810,日鉄物産,卸売業,0.910856894258968,0.9258966079025136,0.3756689313471144,0.07582046136650768,1341.0,1347.5,4265.0,4250.0,0.5946880347058561,0.5946880347058561,1.53,600,200,4.88,38825.0,2773.0,0.07,14,9,5,64.29
339,5020,ＪＸＴＧホールディングス,石油・石炭製品,7013,ＩＨＩ,機械,0.9210408423477764,0.9525036643776796,0.33034283056367364,0.16392540078980433,478.3,484.2,2264.0,2278.0,0.5944950368234144,0.5944950368234144,2.05,1900,400,0.96,-179375.0,-9441.0,-0.64,19,10,9,52.63
518,5110,住友ゴム工業,ゴム製品,6995,東海理化電機製作所,輸送用機器,0.9000650358934108,0.9136914373070628,0.5090517956533297,0.03025929968565739,1275.0,1277.0,1791.0,1804.0,0.591725018390901,0.591725018390901,1.64,700,500,0.9,82024.0,4557.0,0.23,18,11,7,61.11
95,7167,めぶきフィナンシャルグループ,銀行業,7278,エクセディ,輸送用機器,0.9548268368318448,0.9415186541886996,0.03351868718748697,0.05936564479602225,261.0,261.0,2084.0,2092.0,0.5846722240711326,0.5846722240711326,1.18,3200,400,0.19,282252.0,16603.0,1.17,17,10,7,58.82
112,6301,小松製作所,機械,7167,めぶきフィナンシャルグループ,銀行業,0.951287340161204,0.9007610702867735,0.2694049895994761,0.09461566295040276,2379.5,2386.0,261.0,261.0,-0.5807065029547047,0.5807065029547047,-1.57,400,3700,1.18,174268.0,9682.0,0.51,18,9,9,50.0
278,4182,三菱瓦斯化学,化学,7186,コンコルディア・フィナンシャルグループ,銀行業,0.928994206948866,0.9123571619043076,0.1130354386698862,0.4417697508740109,1397.0,1408.0,407.0,410.0,-0.5802254132800252,0.5802254132800252,-1.59,700,2400,0.16,-30762.0,-1810.0,0.02,17,8,9,47.06
343,6472,ＮＴＮ,機械,7272,ヤマハ発動機,輸送用機器,0.9206707901269816,0.9540428848210101,0.39684958543442267,0.016220237819226203,313.0,310.0,1923.0,1938.0,-0.5801350717845722,0.5801350717845722,-1.75,3100,500,0.83,1319.0,78.0,0.03,17,11,6,64.71
453,8341,七十七銀行,銀行業,9505,北陸電力,電気・ガス業,0.9082819434785998,0.909597592080525,0.1633183366482348,0.5423640822587649,1562.0,1569.0,733.0,731.0,0.5779792642075176,0.5779792642075176,2.23,600,1300,0.95,221148.0,11639.0,0.63,19,11,8,57.89
288,3291,飯田グループホールディングス,不動産業,5802,住友電気工業,非鉄金属,0.9274530987736472,0.925454535506586,0.08749138816050445,0.3251002737366793,1709.0,1723.0,1341.0,1347.5,-0.5773068162872109,0.5773068162872109,-1.56,500,600,6.15,206499.0,10325.0,0.59,20,13,7,65.0
81,1963,日揮,建設業,5021,コスモエネルギーホールディングス,石油・石炭製品,0.956358473691412,0.927219883122616,0.01306611159437053,0.016107817618194933,1382.0,1358.0,2167.0,2192.0,-0.5772425350304488,0.5772425350304488,-2.31,600,400,7.07,101179.0,5952.0,0.35,17,8,9,47.06
419,5021,コスモエネルギーホールディングス,石油・石炭製品,8750,第一生命ホールディングス,保険業,0.9120576231000088,0.9237642632674262,0.9873754046297416,0.2718065597798068,2167.0,2192.0,1635.0,1624.0,-0.5771530307355108,0.5771530307355108,-3.16,400,500,7.39,208723.0,11596.0,0.66,18,11,7,61.11
200,7846,パイロットコーポレーション,その他製品,9505,北陸電力,電気・ガス業,0.9386580695322794,0.9538921546417876,0.0006328316529948203,0.04993861684441568,3875.0,3910.0,733.0,731.0,-0.5757190202509378,0.5757190202509378,-1.58,200,1100,2.83,64563.0,2935.0,0.21,22,10,12,45.45
168,1942,関電工,建設業,1959,九電工,建設業,0.9426625299717892,0.9635363951562348,0.05914847883542675,0.0005655562489123461,949.0,953.0,3410.0,3400.0,0.5725703144402149,0.5725703144402149,0.85,700,200,1.9,17911.0,1791.0,-0.16,10,4,6,40.0
122,8242,エイチ・ツー・オー　リテイリング,小売業,9072,ニッコンホールディングス,陸運業,0.9501834078465354,0.9057588152518454,0.006724985745856819,0.17282705551423938,1176.0,1187.0,2410.0,2423.0,0.5597126950744276,0.5597126950744276,1.46,800,400,2.02,18786.0,1174.0,0.13,16,9,7,56.25
164,3861,王子ホールディングス,パルプ・紙,9401,東京放送ホールディングス,情報・通信業,0.9432234922568568,0.9069103359889509,0.1894758957212548,0.00869933677258278,509.0,512.0,1720.0,1741.0,-0.5559265742483119,0.5559265742483119,-3.16,1700,500,0.01,595934.0,29797.0,1.65,20,14,6,70.0
15,7211,三菱自動車工業,輸送用機器,7259,アイシン精機,輸送用機器,0.9724194038096832,0.9234502563900726,0.04484744219806864,0.2472941784248337,467.0,468.0,3385.0,3390.0,-0.5539276072737688,0.5539276072737688,-0.98,1400,200,3.36,195030.0,10835.0,0.53,18,10,8,55.56
221,8242,エイチ・ツー・オー　リテイリング,小売業,9505,北陸電力,電気・ガス業,0.9363762345476272,0.9198306951443886,0.039224552189149414,0.21984430748384945,1176.0,1187.0,733.0,731.0,-0.5482187460510825,0.5482187460510825,-2.04,800,1300,0.07,-237367.0,-13963.0,-0.8,17,6,11,35.29
390,6770,アルプスアルパイン,電気機器,7251,ケーヒン,輸送用機器,0.9153416740488916,0.9434648553166788,0.5423167309906726,0.09166266910696537,2053.0,2076.0,1610.0,1629.0,0.5446631312460488,0.5446631312460488,1.88,400,500,1.91,181024.0,15085.0,0.86,12,7,5,58.33
51,5406,神戸製鋼所,鉄鋼,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,0.9611620183394674,0.9818817209485474,0.14571209061951496,0.6210063981634046,571.0,567.0,1280.0,1282.0,-0.5427422602702765,0.5427422602702765,-1.62,1600,700,1.09,-6444.0,-496.0,-0.04,13,7,6,53.85
257,6301,小松製作所,機械,9810,日鉄物産,卸売業,0.9319970859562028,0.9168805032985065,0.4971968096062256,0.12660957107218124,2379.5,2386.0,4265.0,4250.0,-0.5348269659517064,0.5348269659517064,-0.95,400,200,12.28,100004.0,11112.0,0.72,9,5,4,55.56
284,6178,日本郵政,サービス業,7181,かんぽ生命保険,保険業,0.9282701560126326,0.9434631105594946,0.2078425690906739,0.23945878081278305,970.0,977.0,1616.0,1603.0,-0.5344562800896967,0.5344562800896967,-1.46,1000,600,1.58,37826.0,1719.0,0.04,22,10,12,45.45
55,4061,デンカ,化学,8377,ほくほくフィナンシャルグループ,銀行業,0.9602799344895324,0.9113359733286888,0.026824906858699805,0.0221950550845762,2866.0,2876.0,1015.0,1023.0,-0.5326304424788386,0.5326304424788386,-1.39,300,800,5.15,-23863.0,-1256.0,-0.17,19,10,9,52.63
49,3861,王子ホールディングス,パルプ・紙,7751,キヤノン,電気機器,0.9613225485869769,0.9116960268381208,0.054863716187354285,0.01762963059386909,509.0,512.0,2850.0,2865.5,-0.5316817073301586,0.5316817073301586,-2.18,1700,300,1.25,9630.0,482.0,-0.02,20,11,9,55.0
234,4061,デンカ,化学,4401,ＡＤＥＫＡ,化学,0.9347417842446762,0.9024383723662596,0.35921274960029365,0.04758240012339439,2866.0,2876.0,1344.0,1343.0,0.5316358653058083,0.5316358653058083,2.5,300,600,6.61,192130.0,11302.0,0.62,17,9,8,52.94
310,1333,マルハニチロ,水産・農林業,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,0.925010146912384,0.9231604087863756,0.2615059342318733,0.07778291504409211,2735.0,2772.0,1280.0,1282.0,0.5241578730038192,0.5241578730038192,1.92,300,600,7.5,-161829.0,-10789.0,-0.59,15,6,9,40.0
131,1963,日揮,建設業,6752,パナソニック,電気機器,0.9487566498130066,0.9209408425691588,0.008293206904646664,0.3373984855967144,1382.0,1358.0,880.4,883.6,-0.5233053897185899,0.5233053897185899,-1.73,700,1100,2.25,-253015.0,-11001.0,-0.62,23,8,15,34.78
163,4118,カネカ,化学,5406,神戸製鋼所,鉄鋼,0.9432912852850388,0.9335677788151351,0.08655558424946741,0.17027548875557358,3360.0,3365.0,571.0,567.0,0.5187440493287314,0.5187440493287314,1.76,200,1200,1.1,184904.0,10877.0,0.58,17,11,6,64.71
422,6472,ＮＴＮ,機械,6752,パナソニック,電気機器,0.9119535940167564,0.9420846340077136,0.5164473059095138,0.09322157541979452,313.0,310.0,880.4,883.6,0.512277095173376,0.512277095173376,1.61,3100,1100,1.13,-5993.0,-375.0,-0.08,16,7,9,43.75
62,5020,ＪＸＴＧホールディングス,石油・石炭製品,7167,めぶきフィナンシャルグループ,銀行業,0.9591057383152424,0.9548011433886452,0.11798151215970455,0.061125459959049486,478.3,484.2,261.0,261.0,-0.5076043987298547,0.5076043987298547,-1.15,2000,3700,0.28,-135437.0,-7967.0,-0.41,17,7,10,41.18
446,6371,椿本チエイン,機械,6471,日本精工,機械,0.9093400838114812,0.9226493664873334,0.5980354917412948,0.2112397462153708,3295.0,3360.0,909.0,914.0,-0.5061465967269566,0.5061465967269566,-1.4,200,700,4.79,-160286.0,-6679.0,-0.22,24,11,13,45.83
123,5020,ＪＸＴＧホールディングス,石油・石炭製品,6752,パナソニック,電気機器,0.9498787157325712,0.937065178706716,0.003398048235952268,0.14587045545560814,478.3,484.2,880.4,883.6,-0.5005360693705995,0.5005360693705995,-2.01,2000,1100,0.37,-10520.0,-526.0,0.01,20,9,11,45.0
42,7211,三菱自動車工業,輸送用機器,8242,エイチ・ツー・オー　リテイリング,小売業,0.9622383986610844,0.9492045312332874,0.0289410053551599,0.10234427091969206,467.0,468.0,1176.0,1187.0,-0.4995702254998333,0.4995702254998333,-1.34,2000,800,1.43,259342.0,16209.0,0.83,16,9,7,56.25
92,5020,ＪＸＴＧホールディングス,石油・石炭製品,8795,Ｔ＆Ｄホールディングス,保険業,0.9552563919086364,0.9670239877194456,0.0821760429489255,0.01975972228245245,478.3,484.2,1137.0,1135.0,-0.4984935608335138,0.4984935608335138,-1.6,1900,800,1.32,-1233.0,-65.0,-0.0,19,10,9,52.63
461,3099,三越伊勢丹ホールディングス,小売業,8273,イズミ,小売業,0.9076015918566672,0.9521987516429776,0.19843482434366502,0.5073312607365926,855.0,856.0,4265.0,4180.0,0.4984371598637376,0.4984371598637376,1.24,1000,200,2.39,-29733.0,-1749.0,-0.35,17,8,9,47.06
203,5401,日本製鉄,鉄鋼,7201,日産自動車,輸送用機器,0.9382797822130396,0.9452545940833212,0.32186272433453,0.4869511631149906,1477.5,1479.5,657.9,660.1,-0.4978931886197968,0.4978931886197968,-1.93,600,1300,3.33,-24624.0,-1894.0,-0.07,13,7,6,53.85
344,1942,関電工,建設業,8308,りそなホールディングス,銀行業,0.920657143486173,0.9487008915383016,0.07316483234693423,0.2789034488487403,949.0,953.0,449.3,451.0,0.4952158734020534,0.4952158734020534,1.27,1000,2100,0.62,114356.0,8168.0,0.43,14,10,4,71.43
241,4061,デンカ,化学,4118,カネカ,化学,0.934026643031848,0.913345729603288,0.40876876083681385,0.26129821101003065,2866.0,2876.0,3360.0,3365.0,0.4920901019122511,0.4920901019122511,2.51,200,200,14.53,-57958.0,-14490.0,-0.74,4,2,2,50.0
476,3291,飯田グループホールディングス,不動産業,7182,ゆうちょ銀行,銀行業,0.9054096211624764,0.9201269443430836,0.4369425621520393,0.15740890935934565,1709.0,1723.0,1026.0,1030.0,0.4904048846352654,0.4904048846352654,1.12,500,800,4.35,-68992.0,-4058.0,-0.27,17,9,8,52.94
264,1820,西松建設,建設業,8242,エイチ・ツー・オー　リテイリング,小売業,0.9309148385507228,0.9062116864676109,0.14371074502077658,0.2511953997331661,1938.0,1950.0,1176.0,1187.0,-0.4892832846636797,0.4892832846636797,-1.22,500,800,2.61,-261073.0,-17405.0,-0.95,15,4,11,26.67
140,3861,王子ホールディングス,パルプ・紙,4118,カネカ,化学,0.9472504650766582,0.9397945543885264,0.5145754205428839,0.2979337621337878,509.0,512.0,3360.0,3365.0,0.4889266417496778,0.4889266417496778,1.76,1300,200,1.1,221079.0,11636.0,0.85,19,11,8,57.89
178,4208,宇部興産,化学,5802,住友電気工業,非鉄金属,0.9413949428715764,0.9407919602614476,0.21494500303678887,0.031568649278945815,2120.0,2146.0,1341.0,1347.5,-0.4888350866688223,0.4888350866688223,-1.06,400,600,5.81,57362.0,4412.0,0.25,13,7,6,53.85
3,5802,住友電気工業,非鉄金属,8309,三井住友トラスト・ホールディングス,銀行業,0.9827861441365682,0.9044241122118865,0.039075666381478726,0.3518027452246165,1341.0,1347.5,3769.0,3770.0,0.4887883802413547,0.4887883802413547,0.58,600,200,7.23,44582.0,2972.0,0.21,15,8,7,53.33
46,7278,エクセディ,輸送用機器,7846,パイロットコーポレーション,その他製品,0.9615241727920298,0.9425296422051322,0.006571667582515125,0.1232175837337029,2084.0,2092.0,3875.0,3910.0,-0.48649833327005393,0.48649833327005393,-1.02,400,200,7.01,212868.0,30410.0,1.54,7,5,2,71.43
337,4530,久光製薬,医薬品,8411,みずほフィナンシャルグループ,銀行業,0.9216247525188463,0.9056828391976038,0.05435838672657742,0.505407027347574,4595.0,4580.0,163.1,163.2,0.4846339264513254,0.4846339264513254,1.29,200,5600,0.23,9095.0,535.0,-0.03,17,10,7,58.82
29,5233,太平洋セメント,ガラス・土石製品,7261,マツダ,輸送用機器,0.9669629318058984,0.900246182703144,0.002548768916927905,0.24655692070236465,2781.0,2803.0,937.9,941.2,0.4825221124455659,0.4825221124455659,1.25,300,900,0.73,-144596.0,-6573.0,-0.28,22,12,10,54.55
154,8308,りそなホールディングス,銀行業,8341,七十七銀行,銀行業,0.9445474541582825,0.973106763015974,0.6323922122751501,0.1910266490623032,449.3,451.0,1562.0,1569.0,-0.4780528316127448,0.4780528316127448,-1.78,2100,600,0.61,-25034.0,-1318.0,-0.11,19,9,10,47.37
70,7182,ゆうちょ銀行,銀行業,8242,エイチ・ツー・オー　リテイリング,小売業,0.9583015898072396,0.9228653857020938,0.015524833672138416,0.4856649108176471,1026.0,1030.0,1176.0,1187.0,-0.4713678350911433,0.4713678350911433,-1.06,900,800,2.38,385998.0,19300.0,1.03,20,13,7,65.0
509,4182,三菱瓦斯化学,化学,7984,コクヨ,その他製品,0.9007242286646824,0.9281027655655296,0.3321589221630814,0.0021758874609720423,1397.0,1408.0,1461.0,1472.0,0.4700308597253081,0.4700308597253081,1.98,600,600,4.35,389569.0,19478.0,1.1,20,13,7,65.0
218,7202,いすゞ自動車,輸送用機器,7211,三菱自動車工業,輸送用機器,0.9366299354672778,0.9295066832635444,0.1489871668665938,0.420927781591954,1143.0,1148.5,467.0,468.0,-0.4685206598165813,0.4685206598165813,-1.41,800,2000,1.87,-71226.0,-3749.0,-0.16,19,8,11,42.11
449,5463,丸一鋼管,鉄鋼,8086,ニプロ,精密機器,0.9092070596230272,0.9058916515960168,0.3724717282489062,0.06761513955811517,2778.0,2788.0,1183.0,1200.0,-0.4678011493541406,0.4678011493541406,-1.39,300,700,0.43,-257854.0,-13571.0,-0.95,19,6,13,31.58
145,4208,宇部興産,化学,5991,日本発條,金属製品,0.946745719621402,0.9102240086950216,0.02887150677538108,0.13415921585205115,2120.0,2146.0,805.0,815.0,-0.46435332705902704,0.46435332705902704,-1.17,400,1100,4.44,99124.0,6608.0,0.31,15,9,6,60.0
334,2768,双日,卸売業,7202,いすゞ自動車,輸送用機器,0.9218955314244088,0.9487304596063656,0.022048212210136496,0.013458322884767976,326.0,325.0,1143.0,1148.5,-0.4583260567656998,0.4583260567656998,-0.93,2800,800,0.96,105269.0,5848.0,0.32,18,10,8,55.56
295,4202,ダイセル,化学,7259,アイシン精機,輸送用機器,0.9269938987082657,0.9263875476609232,0.48040421363206,0.037761587794634316,901.0,898.0,3385.0,3390.0,0.4554629211939673,0.4554629211939673,1.28,800,200,5.96,212912.0,13307.0,0.9,16,9,7,56.25
424,2784,アルフレッサ　ホールディングス,卸売業,7261,マツダ,輸送用機器,0.9117789808878908,0.901307986695746,0.016603701215378238,0.05064778222606277,2305.0,2334.0,937.9,941.2,-0.4539662492369258,0.4539662492369258,-2.47,400,1000,0.81,-351149.0,-18482.0,-1.1,19,6,13,31.58
514,5393,ニチアス,ガラス・土石製品,7327,第四北越フィナンシャルグループ,銀行業,0.9003956257964258,0.9296319777402636,0.5613443426649334,0.4790319178602724,1800.0,1835.0,2634.0,2622.0,0.4526369422519245,0.4526369422519245,1.07,400,300,6.69,147321.0,29464.0,1.55,5,3,2,60.0
167,6471,日本精工,機械,7259,アイシン精機,輸送用機器,0.9427453263213074,0.9246000454539554,0.22349504824674327,0.17447011091207534,909.0,914.0,3385.0,3390.0,0.4513111925295066,0.4513111925295066,1.26,700,200,5.63,108965.0,5448.0,0.37,20,12,8,60.0
463,8308,りそなホールディングス,銀行業,8601,大和証券グループ本社,証券、商品先物取引業,0.9074148368451012,0.9629513489649159,0.4934029937941664,0.08188422821817802,449.3,451.0,482.4,487.6,-0.4502289718167192,0.4502289718167192,-1.01,2200,2000,1.74,316877.0,19805.0,1.02,16,12,4,75.0
251,7013,ＩＨＩ,機械,7278,エクセディ,輸送用機器,0.9326706284495132,0.9287367612371188,0.03791728114421057,0.17837268412475754,2264.0,2278.0,2084.0,2092.0,-0.4461938765767611,0.4461938765767611,-2.19,400,400,8.17,307564.0,38446.0,2.45,8,8,0,100.0
239,2531,宝ホールディングス,食料品,5020,ＪＸＴＧホールディングス,石油・石炭製品,0.9341318609864472,0.9216586968925458,0.0452315735487241,0.029493916425979087,1023.0,1053.0,478.3,484.2,-0.4365638057153304,0.4365638057153304,-1.49,900,2000,2.18,226702.0,15113.0,0.78,15,10,5,66.67
209,4182,三菱瓦斯化学,化学,7272,ヤマハ発動機,輸送用機器,0.9375701503284232,0.9562973029931136,0.4461794884302584,0.0032479760738879267,1397.0,1408.0,1923.0,1938.0,-0.43124810839732974,0.43124810839732974,-1.24,700,500,1.71,132350.0,10181.0,0.6,13,8,5,61.54
120,5393,ニチアス,ガラス・土石製品,6305,日立建機,機械,0.9502581475849974,0.9193994115691779,0.06552091935308853,0.4165636617881027,1800.0,1835.0,2473.0,2476.0,0.42857660148914095,0.42857660148914095,1.65,500,400,7.36,96764.0,8064.0,0.47,12,7,5,58.33
248,7278,エクセディ,輸送用機器,7327,第四北越フィナンシャルグループ,銀行業,0.9329167755294656,0.9410124110146466,0.21098036440894566,0.039370827419119916,2084.0,2092.0,2634.0,2622.0,0.4279742567959467,0.4279742567959467,0.9,400,300,6.38,0.0,0.0,0.0,0,0,0,0.0
300,7211,三菱自動車工業,輸送用機器,9810,日鉄物産,卸売業,0.9260972398362666,0.915499357970195,0.3259595765000446,0.039690342514058015,467.0,468.0,4265.0,4250.0,-0.4255639173789091,0.4255639173789091,-1.43,1800,200,0.89,307585.0,17088.0,1.16,18,13,5,72.22
89,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,8058,三菱商事,卸売業,0.9556831316799478,0.9246368309861348,0.5791488180289864,0.112067355977093,1280.0,1282.0,2613.5,2625.5,-0.4215920542681915,0.4215920542681915,-2.3,600,300,2.34,-93209.0,-5483.0,-0.3,17,8,9,47.06
193,4527,ロート製薬,医薬品,5020,ＪＸＴＧホールディングス,石油・石炭製品,0.9394371309889572,0.9055444016443032,0.18922637695776312,0.023158454605067692,2887.0,2885.0,478.3,484.2,0.41973490815722064,0.41973490815722064,1.22,300,1800,0.7,463677.0,23184.0,1.22,20,13,7,65.0
40,6371,椿本チエイン,機械,6473,ジェイテクト,機械,0.9624833119621452,0.9186091067575826,0.005660328364830212,0.3750033715251525,3295.0,3360.0,1220.0,1216.0,0.41510886632063504,0.41510886632063504,0.86,200,600,8.57,-112396.0,-6244.0,-0.43,18,8,10,44.44
354,4005,住友化学,化学,5802,住友電気工業,非鉄金属,0.9190980166910404,0.9358110200211972,0.030022482650477182,0.1121044471679224,487.0,484.0,1341.0,1347.5,-0.4146697982673487,0.4146697982673487,-1.27,1900,700,2.51,120678.0,7542.0,0.38,16,9,7,56.25
485,1963,日揮,建設業,8795,Ｔ＆Ｄホールディングス,保険業,0.903873048570773,0.9113663453746104,0.2614380069489618,0.3703460977647077,1382.0,1358.0,1137.0,1135.0,-0.41437862438482015,0.41437862438482015,-1.35,700,800,4.48,-42765.0,-2251.0,-0.11,19,12,7,63.16
430,6371,椿本チエイン,機械,7327,第四北越フィナンシャルグループ,銀行業,0.9114410504310472,0.9392645249355172,0.09569180443677776,0.020276321085862147,3295.0,3360.0,2634.0,2622.0,0.4142882575133321,0.4142882575133321,1.07,200,300,17.05,0.0,0.0,0.0,0,0,0,0.0
10,7167,めぶきフィナンシャルグループ,銀行業,7189,西日本フィナンシャルホールディングス,銀行業,0.9750931225399968,0.9445357669093258,0.30321513361589897,0.4489339566101503,261.0,261.0,738.0,735.0,-0.4069333280694297,0.4069333280694297,-0.7,3700,1300,1.07,82880.0,4362.0,0.23,19,11,8,57.89
502,4005,住友化学,化学,7211,三菱自動車工業,輸送用機器,0.9013144278058728,0.9546928257839464,0.11731190160984625,0.0002432825607107956,487.0,484.0,467.0,468.0,0.4049100442753728,0.4049100442753728,1.62,2000,2100,1.53,110367.0,6132.0,0.3,18,10,8,55.56
